venue_id,slug,name,primary_subcategory,subcategories,google_url,last_verified,rating,review_count,phone,website,address,latitude,longitude
ChIJK_6oxvg9sz4RrX006ld3ZEw,mangroves-the-fishing-island-jk_6ox,Mangroves the fishing island,boating,"boating,parks",https://www.google.com/maps/place/Mangroves+the+fishing+island/data=!4m7!3m6!1s0x3eb33df8c6a8fe2b:0x4c647757ea347dad!8m2!3d24.8383778!4d67.0006949!16s%2Fg%2F1tdbv6_k!19sChIJK_6oxvg9sz4RrX006ld3ZEw?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.5,34,,,"R2Q2+974 Mangroves the fishing island, Karachi, Pakistan",24.8383778,67.0006949
ChIJUYyZ6eE-sz4RcFvW8Awal6I,mannu-goth-football-ground-juyyz6,Mannu Goth Football Ground,futsal,futsal,https://www.google.com/maps/place/Mannu+Goth+Football+Ground/data=!4m7!3m6!1s0x3eb33ee1e9998c51:0xa2971a0cf0d65b70!8m2!3d24.8985928!4d67.0654533!16s%2Fg%2F11c53s7dvs!19sChIJUYyZ6eE-sz4RcFvW8Awal6I?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.0,373,,,"Ghani Eleven Football Ground, Hafta bazar, near Daulat Ram Road, Essa Nagri Eissa Nagri, Karachi, Pakistan",24.8985928,67.0654533
ChIJRcKO5aIXsz4RSTG4iET4zds,manora-boat-service-jrcko5,Manora boat service,boating,boating,https://www.google.com/maps/place/Manora+boat+service/data=!4m7!3m6!1s0x3eb317a2e58ec245:0xdbcdf84488b83149!8m2!3d24.8176104!4d66.975465!16s%2Fg%2F11z8nmhy5n!19sChIJRcKO5aIXsz4RSTG4iET4zds?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.1,8,+92 324 3231152,,"Keamari, Karachi, 75350, Pakistan",24.8176104,66.975465
ChIJOZCdrA8_sz4R7EUUpQ7XDdU,mansora-cricket-ground-jozcdr,Mansora Cricket Ground,box-cricket,box-cricket,https://www.google.com/maps/place/Mansora+Cricket+Ground/data=!4m7!3m6!1s0x3eb33f0fac9d9039:0xd50dd70ea51445ec!8m2!3d24.9125809!4d67.0557709!16s%2Fg%2F11ckh0zzr4!19sChIJOZCdrA8_sz4R7EUUpQ7XDdU?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.2,68,+92 309 2412964,,"W374+28J Mansora Cricket Ground, Sharifabad Block 1 Gulberg Town, Karachi, Pakistan",24.9125809,67.0557709
ChIJXwdbnic_sz4RUzKQVKO4tJk,masterclass-pakistan-hospitality-business-school-jxwdbn,MasterClass Pakistan - Hospitality Business School,cooking-classes,cooking-classes,https://www.google.com/maps/place/MasterClass+Pakistan+-+Hospitality+Business+School/data=!4m7!3m6!1s0x3eb33f279e5b075f:0x99b4b8a354903253!8m2!3d24.90369!4d67.079373!16s%2Fg%2F11gbx92bp_!19sChIJXwdbnic_sz4RUzKQVKO4tJk?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.6,250,+92 21 34822272,https://masterclass.pk/,"Ground Floor, B، MasterClass Pakistan - Hospitality Business School, 9, Block 15 Gulshan-e-Iqbal, Karachi, 74500, Pakistan",24.903689999999997,67.079373
ChIJTz70zf83sz4Rz_Dw-HRHDsc,matchbox-padel-jtz70z,Matchbox Padel,padel,padel,https://www.google.com/maps/place/Matchbox+Padel/data=!4m7!3m6!1s0x3eb337ffcdf43e4f:0xc70e4774f8f0f0cf!8m2!3d24.9203458!4d67.1983715!16s%2Fg%2F11yc0b2g4f!19sChIJTz70zf83sz4Rz_Dw-HRHDsc?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.7,23,+92 322 2172629,http://playmatchbox.skedda.com/,"Lawn #2, Matchbox Padel, Ordnance Mart, Naseeb Shaheed Chowk, Malir Cantonment, Karachi, 75080, Pakistan",24.9203458,67.1983715
ChIJEypmRiI5sz4R-kr-rf0oYhg,mega-multiplex-cinema-millenium-mall-jeypmr,Mega Multiplex Cinema - Millenium Mall,cinemas,cinemas,https://www.google.com/maps/place/Mega+Multiplex+Cinema+-+Millenium+Mall/data=!4m7!3m6!1s0x3eb3392246662a13:0x186228fdadfe4afa!8m2!3d24.9011262!4d67.1156747!16s%2Fg%2F11cn9tlp06!19sChIJEypmRiI5sz4R-kr-rf0oYhg?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.1,1026,+92 370 0341734,,"Millennium Mall, Rashid Minhas Rd, Gulistan-e-Johar, Karachi, Pakistan",24.9011262,67.1156747
ChIJe4Xsbng9sz4RBKsKclZJpj4,memories-cafe-hooka-lounge-je4xsb,Memories cafe & Hooka Lounge,shisha,shisha,https://www.google.com/maps/place/Memories+cafe+%26+Hooka+Lounge/data=!4m7!3m6!1s0x3eb33d786eec857b:0x3ea64956720aab04!8m2!3d24.8146878!4d67.0121287!16s%2Fg%2F11sq29df2r!19sChIJe4Xsbng9sz4RBKsKclZJpj4?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,5.0,14,+92 302 1255237,,"mezzanine Floor G-38 Samwood Shopping MallBlock 2, Block 2 Clifton, Karachi, 75600, Pakistan",24.814687799999998,67.01212869999999
ChIJkaWDlJ4Vsz4R9-nfxSz-RNw,merewether-clock-tower-jkawdl,Merewether Clock Tower,heritage,heritage,https://www.google.com/maps/place/Merewether+Clock+Tower/data=!4m7!3m6!1s0x3eb3159e9483a591:0xdc44fe2cc5dfe9f7!8m2!3d24.8489421!4d66.9973664!16zL20vMGNoOXB0!19sChIJkaWDlJ4Vsz4R9-nfxSz-RNw?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.4,316,,,"RXXW+HWH Merewether Clock Tower, I.I Chundrigar Rd, Seari Quarters, Karachi, Pakistan",24.8489421,66.99736639999999
ChIJAUN84v89sz4RRaT99CvDRcw,mexican-villa-jaun84,Mexican villa,shisha,shisha,https://www.google.com/maps/place/Mexican+villa/data=!4m7!3m6!1s0x3eb33dffe27c4301:0xcc45c32bf4fda445!8m2!3d24.8177867!4d67.0411148!16s%2Fg%2F11fhr72cgt!19sChIJAUN84v89sz4RRaT99CvDRcw?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.3,131,+92 325 3639983,,"Phase V, 5c Lane, 6th Commercial Ln, Zamzama Commercial Area Defence V Defence Housing Authority, Karachi, 75500, Pakistan",24.8177867,67.0411148
ChIJFxP79Sw9sz4RBEpCrPpZYyM,miami-nights-jfxp79,Miami Nights,shisha,shisha,https://www.google.com/maps/place/Miami+Nights/data=!4m7!3m6!1s0x3eb33d2cf5fb1317:0x236359faac424a04!8m2!3d24.8074498!4d67.0391871!16s%2Fg%2F11vlsch4p6!19sChIJFxP79Sw9sz4RBEpCrPpZYyM?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.9,446,+92 323 0331333,,"Plot 6-C, R24Q+XM Miami Nights, DHA Phase 5 Tauheed Commercial Area Defence V Defence Housing Authority, Karachi, 75500, Pakistan",24.8074498,67.03918709999999
ChIJL4EAbwBHsz4RWKscF7zjPUg,mid-wicket-best-indoor-midcafe-fast-food-bbq-jl4eab,Mid Wicket / Best Indoor / Midcafe Fast Food & BBQ,box-cricket,box-cricket,https://www.google.com/maps/place/Mid+Wicket+%2F+Best+Indoor+%2F+Midcafe+Fast+Food+%26+BBQ/data=!4m7!3m6!1s0x3eb347006f00812f:0x483de3bc171cab58!8m2!3d24.964845!4d67.1158137!16s%2Fg%2F11vqcy_ccw!19sChIJL4EAbwBHsz4RWKscF7zjPUg?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.4,116,+92 345 1111464,,"Rumi Rd, Quetta Town Sector 17 B Gulzar E Hijri Scheme 33, Karachi, Pakistan",24.964845,67.1158137
ChIJfTFPBs8_sz4RDGgB4QUUnqo,mini-brazil-academy-jftfpb,Mini Brazil Academy,futsal,futsal,https://www.google.com/maps/place/Mini+Brazil+Academy/data=!4m7!3m6!1s0x3eb33fcf064f317d:0xaa9e1405e101680c!8m2!3d24.8676681!4d66.9998436!16s%2Fg%2F11qmr8gp_9!19sChIJfTFPBs8_sz4RDGgB4QUUnqo?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.3,70,+92 322 2254613,,"VX9X+3W8 Mini Brazil Academy, Chakiwara Rd Number 1, Rexer Lanes Chakiwara, lyari, Pakistan",24.8676681,66.99984359999999
ChIJIzK8Sbs_sz4REbFYxRt5zPk,mini-sports-complex-jizk8s,Mini Sports Complex۔ منی اسپورٹس کمپلیکس,skating,"skating,futsal",https://www.google.com/maps/place/Mini+Sports+Complex%DB%94+%D9%85%D9%86%DB%8C+%D8%A7%D8%B3%D9%BE%D9%88%D8%B1%D9%B9%D8%B3+%DA%A9%D9%85%D9%BE%D9%84%DB%8C%DA%A9%D8%B3%E2%80%AD/data=!4m7!3m6!1s0x3eb33fbb49bc3223:0xf9cc791bc558b111!8m2!3d24.9081493!4d67.0313405!16s%2Fg%2F11m_zlyqwk!19sChIJIzK8Sbs_sz4REbFYxRt5zPk?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.3,55,,,"Block 2 Nazimabad, Karachi, 74600, Pakistan",24.908149299999998,67.0313405
ChIJ3__L2yM_sz4RFbkzJJRROhc,misbah-ground-j3__l2,Misbah ground,futsal,futsal,https://www.google.com/maps/place/Misbah+ground/data=!4m7!3m6!1s0x3eb33f23dbcbffdf:0x173a51942433b915!8m2!3d24.9060625!4d67.0474375!16s%2Fg%2F11tck1g8pr!19sChIJ3__L2yM_sz4RFbkzJJRROhc?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.0,49,+92 315 2335738,,"Block 3 Liaquatabad Town, Karachi, Pakistan",24.906062499999997,67.0474375
ChIJAQUFXQA9sz4RxXtGH0oYPLM,miss-cue-snooker-club-jaqufx,Miss Cue Snooker Club,billiards,billiards,https://www.google.com/maps/place/Miss+Cue+Snooker+Club/data=!4m7!3m6!1s0x3eb33d005d050501:0xb33c184a1f467bc5!8m2!3d24.8316383!4d67.0406865!16s%2Fg%2F11vzbczx2v!19sChIJAQUFXQA9sz4RxXtGH0oYPLM?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.5,8,,,"D 8, Block 8 Clifton, Karachi, 75600, Pakistan",24.831638299999998,67.04068649999999
ChIJ_8SHnl86sz4RXmPa0OAzKlw,model-family-park-korangi-5-j_8shn,Model Family Park Korangi 5,parks,parks,https://www.google.com/maps/place/Model+Family+Park+Korangi+5/data=!4m7!3m6!1s0x3eb33a5f9e87c4ff:0x5c2a33e0d0da635e!8m2!3d24.8273186!4d67.1630598!16s%2Fg%2F1xb2c0_s!19sChIJ_8SHnl86sz4RXmPa0OAzKlw?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.1,2773,,,"466- y area Landhi Rd, Sector 35 F Korangi, Karachi, 74900, Pakistan",24.827318599999998,67.1630598
ChIJPWc54qA_sz4RLBCxNliifqM,moderate-football-club-mfc-jpwc54,Moderate Football Club (MFC),futsal,futsal,https://www.google.com/maps/place/Moderate+Football+Club+%28MFC%29/data=!4m7!3m6!1s0x3eb33fa0e239673d:0xa37ea25836b1102c!8m2!3d24.9153142!4d67.0440305!16s%2Fg%2F11c1rt4rcn!19sChIJPWc54qA_sz4RLBCxNliifqM?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.8,13,+92 308 2253653,http://www.facebook.com/moderatfc5522,"W28V+4JC Moderate Football Club (MFC), Federal Capital Area, FC Area, Karachi, Pakistan",24.915314199999997,67.04403049999999
ChIJrcgVYqM-sz4R46RWJAqnaRs,modern-club-jrcgvy,Modern Club ماڈرن کلب,tennis,tennis,https://www.google.com/maps/place/Modern+Club+%D9%85%D8%A7%DA%88%D8%B1%D9%86+%DA%A9%D9%84%D8%A8%E2%80%AD/data=!4m7!3m6!1s0x3eb33ea36215c8ad:0x1b69a70a2456a4e3!8m2!3d24.86623!4d67.0762405!16s%2Fg%2F1hf3nynn5!19sChIJrcgVYqM-sz4R46RWJAqnaRs?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.3,93,,,"V38G+FFX Modern Club ماڈرن کلب, Karachi Memon Co-operative Housing Society Karachi Memon Society P.E.C.H.S., Karachi, Pakistan",24.866229999999998,67.0762405
ChIJ-YKZEaU9sz4RstZuPwjWC8E,mohatta-palace-museum-j-ykze,Mohatta Palace Museum,museums-galleries,"museums-galleries,heritage",https://www.google.com/maps/place/Mohatta+Palace+Museum/data=!4m7!3m6!1s0x3eb33da5119982f9:0xc10bd6083f6ed6b2!8m2!3d24.814321!4d67.0326807!16zL20vMGJxa3Nz!19sChIJ-YKZEaU9sz4RstZuPwjWC8E?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.5,5696,+92 21 35837669,,"7 Hatim Alvi Rd, Block 5 Old Clifton, Karachi, 75600, Pakistan",24.814321,67.0326807
ChIJT7NppAc9sz4R8ZCXaI2_V-s,moin-khan-cricket-academy-jt7npp,Moin Khan Cricket Academy,box-cricket,box-cricket,https://www.google.com/maps/place/Moin+Khan+Cricket+Academy/data=!4m7!3m6!1s0x3eb33d07a469b34f:0xeb57bf8d689790f1!8m2!3d24.7798065!4d67.091174!16s%2Fg%2F11fmdkd09t!19sChIJT7NppAc9sz4R8ZCXaI2_V-s?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.4,91,+92 327 4524827,https://www.dhakarachi.org/clubs/sports-club/,"Q3HR+WFF Moin Khan Cricket Academy, DHA Karachi Phase VIII Zone B Zone B Phase 8 Defence Housing Authority, Karachi, 75500, Pakistan",24.7798065,67.091174
ChIJ5W8cbQw_sz4RUVNgnwyxj3A,moosa-lashari-football-club-j5w8cb,Moosa Lashari Football Club,futsal,futsal,https://www.google.com/maps/place/Moosa+Lashari+Football+Club/data=!4m7!3m6!1s0x3eb33f0c6d1c6fe5:0x708fb10c9f605351!8m2!3d24.8734249!4d67.0051105!16s%2Fg%2F11h5s41kjt!19sChIJ5W8cbQw_sz4RUVNgnwyxj3A?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,5.0,5,+92 321 2376150,,"V2F4+929 Moosa Lashari Football Club, Jhansi St, Kumhar Wara New Kumbharwara, Karachi, Pakistan",24.8734249,67.0051105
ChIJY_fgNbg9sz4R_aSJFPwXnl0,moosh-cafe-grill-jy_fgn,Moosh Cafe & Grill,shisha,shisha,https://www.google.com/maps/place/Moosh+Cafe+%26+Grill/data=!4m7!3m6!1s0x3eb33db835e0f763:0x5d9e17fc1489a4fd!8m2!3d24.8254326!4d67.0331792!16s%2Fg%2F11b6dplfkb!19sChIJY_fgNbg9sz4R_aSJFPwXnl0?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.7,7,,,"R2GM+57F Moosh Cafe & Grill, Block 5 Clifton, Karachi, 75600, Pakistan",24.8254326,67.03317919999999
ChIJIYF_sQo9sz4RDAO-YSREiMU,moscow-lounge-jiyf_s,Moscow Lounge,shisha,shisha,https://www.google.com/maps/place/Moscow+Lounge/data=!4m7!3m6!1s0x3eb33d0ab17f8121:0xc588442461be030c!8m2!3d24.8249388!4d67.0271135!16s%2Fg%2F11lrl4ggx5!19sChIJIYF_sQo9sz4RDAO-YSREiMU?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.1,10,+92 312 3104578,,"FL 19, F12, Moscow Lounge, Boat Basin, near Clifton Grammar School, Block 5 Clifton, Karachi, 75600, Pakistan",24.824938799999998,67.0271135
ChIJuyACSU85sz4RkhXMTdbK2N8,mousiqi-station-recording-studio-juyacs,Mousiqi Station (recording studio),music-rooms,music-rooms,https://www.google.com/maps/place/Mousiqi+Station+%28recording+studio%29/data=!4m7!3m6!1s0x3eb3394f490220bb:0xdfd8cad64dcc1592!8m2!3d24.927681!4d67.1780008!16s%2Fg%2F11qsmsv865!19sChIJuyACSU85sz4RkhXMTdbK2N8?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,5.0,54,+92 345 2680354,https://mousiqistation.com/,"Fatima Down Town, Karachi, Pakistan",24.927681,67.17800079999999
ChIJjYqoo-48sz4RxNJMl-S4rso,mudpie-studio-jjyqoo,Mudpie Studio,board-game-paint-cafe,"board-game-paint-cafe,pottery-art",https://www.google.com/maps/place/Mudpie+Studio/data=!4m7!3m6!1s0x3eb33ceea3a88a8d:0xcaaeb8e4974cd2c4!8m2!3d24.7860848!4d67.0604985!16s%2Fg%2F1tjl4cm9!19sChIJjYqoo-48sz4RxNJMl-S4rso?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.3,18,,,"Main Khayaban-e-Muslim, near 29th Street, D.H.A Phase 6 Phase 6 Defence Housing Authority, Karachi, 75500, Pakistan",24.786084799999998,67.0604985
ChIJwXdpc14-sz4ROh2Jpsg27XA,muhammad-ali-jinnah-mausoleum-mazaar-e-quaid-jwxdpc,Muhammad Ali Jinnah Mausoleum (Mazaar e Quaid),heritage,"heritage,parks",https://www.google.com/maps/place/Muhammad+Ali+Jinnah+Mausoleum+%28Mazaar+e+Quaid%29/data=!4m7!3m6!1s0x3eb33e5e736977c1:0x70ed36c8a6891d3a!8m2!3d24.8753868!4d67.0409721!16zL20vMGI1azUz!19sChIJwXdpc14-sz4ROh2Jpsg27XA?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.6,14764,+92 310 2448409,,"Muhammad Ali Jinnah Road Karachi, Central Jacob Lines Ghm, Pakistan",24.875386799999998,67.04097209999999
ChIJWeRaX1w5sz4RwaxuZt0i6Pk,muhammad-siddique-memon-scout-sports-complex-jwerax,Muhammad Siddique Memon Scout Sports Complex,futsal,"futsal,billiards,tennis",https://www.google.com/maps/place/Muhammad+Siddique+Memon+Scout+Sports+Complex/data=!4m7!3m6!1s0x3eb3395c5f5ae459:0xf9e822dd666eacc1!8m2!3d24.9407784!4d67.1060097!16s%2Fg%2F11rj3snfm9!19sChIJWeRaX1w5sz4RwaxuZt0i6Pk?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.5,533,+92 330 2346564,https://sindhscout.org/sports-complex/,"Abyssenia Line Gulshan-e-Iqbal, Karachi, Pakistan",24.9407784,67.1060097
ChIJq6pqOT0-sz4RtIVIMWZhPDc,muhammadi-ground-jq6pqo,Muhammadi Ground,futsal,futsal,https://www.google.com/maps/place/Muhammadi+Ground/data=!4m7!3m6!1s0x3eb33e3d396aaaab:0x373c6166314885b4!8m2!3d24.8708441!4d67.0117392!16s%2Fg%2F11kj903mvq!19sChIJq6pqOT0-sz4RtIVIMWZhPDc?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.1,19,+92 321 2638499,,"V2C6+8MQ Muhammadi Ground, Usmanabad Ghazi Nagar, Karachi, Pakistan",24.8708441,67.0117392
ChIJIzSubQA_sz4RreuanbC_xaY,muhammadi-sports-complex-jizsub,Muhammadi sports complex,box-cricket,box-cricket,https://www.google.com/maps/place/Muhammadi+sports+complex/data=!4m7!3m6!1s0x3eb33f006dae3423:0xa6c5bfb09d9aebad!8m2!3d24.9013125!4d67.0593125!16s%2Fg%2F11wq0fhwkg!19sChIJIzSubQA_sz4RreuanbC_xaY?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.6,18,+92 320 1254712,,"W325+GPF Muhammadi sports complex, Qasim Abad Rafiqabad, Karachi, Pakistan",24.9013125,67.05931249999999
ChIJ0_NilqcVsz4RhALEVkE96dM,mulvi-usman-park-lyari-j0_nil,Mulvi Usman Park Lyari,futsal,futsal,https://www.google.com/maps/place/Mulvi+Usman+Park+Lyari/data=!4m7!3m6!1s0x3eb315a79662f3d3:0xd3e93d4156c40284!8m2!3d24.8689035!4d66.9960072!16s%2Fg%2F11j_t5z4rr!19sChIJ0_NilqcVsz4RhALEVkE96dM?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.1,89,,,"VX9W+HC6 Mulvi Usman Park Lyari, Road Number 3, Chakiwara Rangiwara, Karachi, Pakistan",24.8689035,66.9960072
ChIJYXphZxA_sz4Ra1Ib38yw0-k,muneez-clay-arts-and-pottery-jyxphz,Muneez Clay Arts and pottery,pottery-art,pottery-art,https://www.google.com/maps/place/Muneez+Clay+Arts+and+pottery/data=!4m7!3m6!1s0x3eb33f1067617a61:0xe9d3b0ccdf1b526b!8m2!3d24.8446!4d66.9909429!16s%2Fg%2F11y7twnk_b!19sChIJYXphZxA_sz4Ra1Ib38yw0-k?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.7,12,+92 324 9499430,,"Port Grand karachi, Port Grand Food St, West Wharf, Karachi, 74000, Pakistan",24.8446,66.9909429
ChIJsSRLs6w_sz4RwZgLmF9SSDU,muslim-gymkhana-park-jssrls,Muslim Gymkhana Park,padel,"padel,billiards,parks,swimming",https://www.google.com/maps/place/Muslim+Gymkhana+Park/data=!4m7!3m6!1s0x3eb33facb34b24b1:0x3548525f980b98c1!8m2!3d24.8512022!4d67.0214758!16s%2Fg%2F11rq8gjgwz!19sChIJsSRLs6w_sz4RwZgLmF9SSDU?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.2,16,,,"V22C+FH Muslim Gymkhana Park, Civil Lines, Karachi, Pakistan",24.8512022,67.02147579999999
ChIJz1c8eas_sz4RB2pU0Y7onrM,muslim-gymkhana-snooker-room-jz1c8e,Muslim Gymkhana Snooker Room,billiards,billiards,https://www.google.com/maps/place/Muslim+Gymkhana+Snooker+Room/data=!4m7!3m6!1s0x3eb33fab793c57cf:0xb39ee88ed1546a07!8m2!3d24.8513102!4d67.020702!16s%2Fg%2F11spwkylkp!19sChIJz1c8eas_sz4RB2pU0Y7onrM?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.8,12,,,"Shaheen Complex, M.R Kyani Rd, Civil Lines, Karachi, Pakistan",24.8513102,67.020702
ChIJoexxWEs9sz4RYrvbzGTM7CA,nbp-sports-joexxw,NBP Sports,tennis,tennis,https://www.google.com/maps/place/NBP+Sports/data=!4m7!3m6!1s0x3eb33d4b5871eca1:0x20eccc64ccdbbb62!8m2!3d24.8111094!4d67.0328107!16s%2Fg%2F11fk9yjmfx!19sChIJoexxWEs9sz4RYrvbzGTM7CA?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.4,263,+92 21 35864610,https://www.nbp.com.pk/sports/SportsComplex.aspx,"R26M+C4V NBP Sports, Block 5 Old Clifton, Karachi, 75600, Pakistan",24.8111094,67.0328107
ChIJTShAva85sz4RIBbQPjTr1RY,npt-sc-football-ground-jtshav,NPT & SC Football Ground,futsal,futsal,https://www.google.com/maps/place/NPT+%26+SC+Football+Ground/data=!4m7!3m6!1s0x3eb339afbd40284d:0x16d5eb343ed01620!8m2!3d24.887629!4d67.0985507!16s%2Fg%2F11h7kw4nnw!19sChIJTShAva85sz4RIBbQPjTr1RY?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.6,57,+92 320 9289282,,"V3QX+3C3 NPT & SC Football Ground, Karsaz Faisal Cantonment, Karachi, Pakistan",24.887629,67.09855069999999
ChIJIcKiyNM-sz4Rzpv6NuJXQLM,nsc-fustal-court-jickiy,NSC Fustal Court,futsal,futsal,https://www.google.com/maps/place/NSC+Fustal+Court/data=!4m7!3m6!1s0x3eb33ed3c8a2c221:0xb34057e236fa9bce!8m2!3d24.8967447!4d67.0893146!16s%2Fg%2F11c30v5_fp!19sChIJIcKiyNM-sz4Rzpv6NuJXQLM?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.8,5,,,"V3WQ+MPW NSC Fustal Court, National Stadium Colony Army Officers Housing Society, Karachi, Pakistan",24.8967447,67.0893146
ChIJJSFsdSY-sz4Rm5Z_DZwFTcs,nabil-gabol-park-jjsfsd,Nabil Gabol Park,futsal,"futsal,parks",https://www.google.com/maps/place/Nabil+Gabol+Park/data=!4m7!3m6!1s0x3eb33e26756c2125:0xcb4d059c0d7f969b!8m2!3d24.8776875!4d67.0046875!16s%2Fg%2F11gzj15sw!19sChIJJSFsdSY-sz4Rm5Z_DZwFTcs?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,3.8,392,+92 340 5581180,,"5 Mehrab Khan Essa Khan Rd, Noorani Colony, Karachi, Pakistan",24.8776875,67.0046875
ChIJcZ99BEAWsz4R-MvfjOY4C7U,napier-mole-boat-wharf-1914-jcz99b,Napier Mole Boat Wharf (1914),boating,boating,https://www.google.com/maps/place/Napier+Mole+Boat+Wharf+%281914%29/data=!4m7!3m6!1s0x3eb31640047d9f71:0xb50b38e68cdfcbf8!8m2!3d24.8412961!4d66.9882235!16s%2Fg%2F1tfq33qm!19sChIJcZ99BEAWsz4R-MvfjOY4C7U?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.6,7,,,"East Wharf Karachi, Pakistan",24.841296099999997,66.9882235
ChIJx9mUVxoXsz4RaIe4LQlpmdU,naseebi-boat-jx9muv,Naseebi Boat,boating,boating,https://www.google.com/maps/place/Naseebi+Boat/data=!4m7!3m6!1s0x3eb3171a5794d9c7:0xd59969092db88768!8m2!3d24.8175808!4d66.9750038!16s%2Fg%2F11tnj2n5_6!19sChIJx9mUVxoXsz4RaIe4LQlpmdU?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.7,9,+92 307 6301088,,"kemari, Harbour Gate No 01, Port Of Karachi, Karachi, Pakistan",24.817580799999998,66.9750038
ChIJy0bAPgs-sz4RsflZI1tPcd0,national-academy-of-performing-arts-napa-jy0bap,National Academy of Performing Arts(NAPA),pottery-art,pottery-art,https://www.google.com/maps/place/National+Academy+of+Performing+Arts%28NAPA%29/data=!4m7!3m6!1s0x3eb33e0b3ec046cb:0xdd714f5b2359f9b1!8m2!3d24.8521923!4d67.0212669!16zL20vMGJtZG0w!19sChIJy0bAPgs-sz4RsflZI1tPcd0?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.6,276,+92 315 4560220,http://www.napa.org.pk/,"V22C+VGC National Academy of Performing Arts(NAPA), M.R Kyani Rd, Civil Lines, Karachi, Pakistan",24.8521923,67.0212669
ChIJW9Y_8gs-sz4RssxqSPWnQrI,national-museum-of-pakistan-jw9y_8,National Museum Of Pakistan,museums-galleries,"museums-galleries,heritage",https://www.google.com/maps/place/National+Museum+Of+Pakistan/data=!4m7!3m6!1s0x3eb33e0bf23fd65b:0xb242a7f5486accb2!8m2!3d24.8528561!4d67.017945!16zL20vMGg2azh6!19sChIJW9Y_8gs-sz4RssxqSPWnQrI?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.3,1884,+92 21 99212840,,"Shahrah-e-Kemal Ataturk, Saddar Karachi, 75500, Pakistan",24.8528561,67.017945
ChIJO7LQL609sz4RpnNHlU_0wBU,national-fighter-football-ground-jo7lql,National fighter football ground,futsal,futsal,https://www.google.com/maps/place/National+fighter+football+ground/data=!4m7!3m6!1s0x3eb33dad2fd0b23b:0x15c0f44f954773a6!8m2!3d24.8449716!4d67.0494541!16s%2Fg%2F11h3g56zsb!19sChIJO7LQL609sz4RpnNHlU_0wBU?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.1,10,,,"Railway Colony Pakistan Railways Housing Society Karachi Cantonment, Karachi, Pakistan",24.844971599999997,67.04945409999999
